id,origin_zip,destination_zip,equipment_type,origin_city,origin_state,destination_city,destination_state,rate_source,duration,target_rate,avg_rate,max_rate,miles,fuel_surcharge,created_userid,created_at,cache_date,updated_at,updated_userid
1191,60133,23432,2,Bartlett,IL,Chuckatuck,VA,Rate source1,3,1745.14,1867.2,1954.59,919.4,0,,52:29.6,30:00.0,52:29.6,
1192,61602,43351,2,Peoria,IL,Upper Sandusky,OH,Rate source1,3,873.48,935.02,990.45,399.59,0,,52:30.3,30:00.0,52:30.3,
1193,32628,01103,2,Cross City,FL,Springfield,MA,Rate source1,3,1775.62,1856.46,1942.82,1151.3,0,,52:31.5,30:00.0,52:31.5,
1194,33602,38343,2,Tampa,FL,Humboldt,TN,Rate source1,3,779.27,835.54,918.42,819.61,0,,52:32.8,30:00.0,52:32.8,
1195,72201,30071,2,Little Rock,AR,Berkeley Lake,GA,Rate source1,3,1272.65,1338.67,1449.1,542.51,0,,52:35.3,30:00.0,52:35.3,
1196,71730,78201,2,El Dorado,AR,Balcones Heights,TX,Rate source1,3,768.64,898.87,1063.95,543.59,0,,52:38.1,30:00.0,52:38.1,
1197,77002,63353,2,Clutch City,TX,Louisiana,MO,Rate source1,3,1497.43,1563.02,1630.4,861.64,0,,52:40.6,30:00.0,52:40.6,
1198,66101,97031,2,Kansas City,KS,Hood River,OR,Rate source1,3,3957.77,4056.86,4162.12,1796.92,0,,52:42.8,30:00.0,52:42.8,
1199,12202,16037,2,Albany,NY,Harmony,PA,Rate source1,3,723.88,861.72,1045.69,469.75,0,,52:44.4,30:00.0,52:44.4,
1200,97469,92570,2,Riddle,OR,Lake Mathews,CA,Rate source1,3,1149.23,1207.43,1287.19,895.77,0,,52:50.9,30:00.0,52:50.9,
1201,43351,30680,2,Upper Sandusky,OH,Winder,GA,Rate source1,3,1302.17,1388.17,1460.46,647.1,0,,52:51.1,30:00.0,52:51.1,
1202,26037,17042,2,Follansbee,WV,Avon,PA,Rate source1,3,945.02,981.78,1053.81,241.23,0,,52:54.4,30:00.0,52:54.4,
1203,31520,71638,2,Altama,GA,Baxter,AR,Rate source1,3,1014.22,1079.85,1162.8,815.16,0,,53:12.0,30:00.0,53:12.0,
1204,17257,85201,2,Cleversburg,PA,Mesa,AZ,Rate source1,3,3435.44,3645.37,3680.07,2261.13,0,,53:17.6,30:00.0,53:17.6,
1205,43351,28301,2,Upper Sandusky,OH,East Fayetteville,NC,Rate source1,3,1303.61,1372.47,1454.04,558.89,0,,53:23.1,30:00.0,53:23.1,
1206,60107,44017,2,Streamwood,IL,Berea,OH,Rate source1,3,973.29,1016.99,1062.54,382.98,0,,53:25.3,30:00.0,53:25.3,
1207,15122,64101,2,Pittsburgh,PA,Kansas City,MO,Rate source1,3,1519.52,1633.97,1763.8,840,0,,53:31.1,30:00.0,53:31.1,
1208,15001,02451,2,Aliquippa,PA,North Waltham,MA,Rate source1,3,1200.26,1279.8,1380.26,569.44,0,,53:35.8,30:00.0,53:35.8,
1209,29501,12015,2,Florence,SC,Athens,NY,Rate source1,3,1554.86,1618.94,1683.03,785.04,0,,53:41.5,30:00.0,53:41.5,
1210,92251,85901,2,Imperial,CA,Show Low,AZ,Rate source1,3,1026.57,1054.35,1118.29,437.1,0,,53:42.9,30:00.0,53:42.9,
1211,50021,79022,2,Ankeny,IA,Dalhart,TX,Rate source1,3,1639.07,1783.88,1896.53,798.08,0,,53:49.3,30:00.0,53:49.3,
1212,54801,43543,2,Spooner,WI,Holiday City,OH,Rate source1,3,1121.4,1221.91,1326.08,629.56,0,,53:54.4,30:00.0,53:54.4,
1213,21237,06492,2,Baltimore,MD,Wallingford,CT,Rate source1,3,790.29,869.01,936.03,275.94,0,,53:57.8,30:00.0,53:57.8,
1214,47620,02062,2,Mount Vernon,IN,Norwood,MA,Rate source1,3,2034.48,2101.31,2197.49,1077.71,0,,54:00.1,30:00.0,54:00.1,
1215,52801,12065,2,Davenport,IA,Clifton Park,NY,Rate source1,3,2098.7,2197.67,2336.42,954.26,0,,54:04.1,30:00.0,54:04.1,
1216,77002,66062,2,Clutch City,TX,Lenexa,KS,Rate source1,3,1275.68,1333.29,1386.39,771.82,0,,54:10.1,30:00.0,54:10.1,
1217,40065,50158,2,Shelbyville,KY,Marshalltown,IA,Rate source1,3,1044.27,1121.47,1201.7,595.23,0,,54:12.3,30:00.0,54:12.3,
1218,40502,53702,2,Lexington,KY,Madison,WI,Rate source1,3,745.33,802.79,868.96,518.33,0,,54:17.1,30:00.0,54:17.1,
1219,90745,48906,2,Carson,CA,Lansing,MI,Rate source1,3,3535.82,3710.52,3888.39,2224.29,0,,54:19.9,30:00.0,54:19.9,
1220,97601,75201,2,Kingsley Field,OR,Dallas,TX,Rate source1,3,3185.51,3337.04,3468.34,1821.51,0,,53:06.9,30:00.0,53:06.9,
1221,52001,80501,2,Center Grove,IA,Longmont,CO,Rate source1,3,2533.27,2584.39,2691.3,880.37,0,,53:16.0,30:00.0,53:16.0,
1222,52001,19709,2,Center Grove,IA,Middletown,DE,Rate source1,3,1997.18,2096.95,2300.93,927.66,0,,53:18.3,30:00.0,53:18.3,
1223,80012,77301,2,Aurora,CO,Beach,TX,Rate source1,3,1256.22,1293.93,1318.16,1083.29,0,,53:22.6,30:00.0,53:22.6,
1224,52001,16662,2,Center Grove,IA,Martinsburg,PA,Rate source1,3,1691,1771.21,1921.78,741.79,0,,53:26.8,30:00.0,53:26.8,
1225,40502,75090,2,Lexington,KY,Sherman,TX,Rate source1,3,1868.2,1944.27,2017.67,879.2,0,,53:31.8,30:00.0,53:31.8,
1226,53080,15901,2,Saukville,WI,Johnstown,PA,Rate source1,3,1509.38,1584.19,1720.71,648.14,0,,53:38.3,30:00.0,53:38.3,
1227,92376,85701,2,Rialto,CA,Tucson,AZ,Rate source1,3,1090.2,1141.41,1209.03,451.13,0,,53:39.3,30:00.0,53:39.3,
1228,17201,70112,2,Aqua,PA,New Orleans,LA,Rate source1,3,2101.4,2148.64,2186.05,1084.99,0,,53:42.6,30:00.0,53:42.6,
1229,33563,33880,2,Plant City,FL,Eloise,FL,Rate source1,3,421.6,455.22,505.22,40.2,0,,53:44.6,30:00.0,53:44.6,
1230,08102,27030,2,Camden,NJ,Mount Airy,NC,Rate source1,3,883.71,929.46,1039.45,491.37,0,,53:48.8,30:00.0,53:48.8,
1231,61602,15901,2,Peoria,IL,Johnstown,PA,Rate source1,3,1422.87,1505.3,1614.75,628.52,0,,53:54.0,30:00.0,53:54.0,
1232,65802,66025,2,Springfield,MO,Eudora,KS,Rate source1,3,1332.97,1517.14,1733.74,185.29,0,,53:57.6,30:00.0,53:57.6,
1233,78040,44117,2,Laredo,TX,Cleveland,OH,Rate source1,3,2835.23,2906.73,2977.72,1547.35,0,,54:03.3,30:00.0,54:03.3,
1234,66101,81625,2,Kansas City,KS,Craig,CO,Rate source1,3,2318.87,2341.28,2380.04,826.65,0,,54:06.0,30:00.0,54:06.0,
1235,52801,33901,2,Davenport,IA,Fort Myers,FL,Rate source1,3,3041.52,3116.38,3205.03,1362.02,0,,54:07.8,30:00.0,54:07.8,
1236,29340,28801,2,Gaffney,SC,Asheville,NC,Rate source1,3,696.78,815.18,967.98,72.33,0,,54:11.3,30:00.0,54:11.3,
1237,72370,72315,2,Osceola,AR,Blytheville,AR,Rate source1,3,864.89,966.64,1014.46,0,0,,54:12.4,30:00.0,54:12.4,
1238,76031,21201,2,Cleburne,TX,Baltimore,MD,Rate source1,3,2663.14,2729.05,2899.86,1390.92,0,,54:17.3,30:00.0,54:17.3,
1239,27253,48174,2,Graham,NC,Brownstown,MI,Rate source1,3,1077.06,1147.76,1236.01,598.85,0,,53:07.1,30:00.0,53:07.1,
1240,77550,78660,2,Galveston,TX,Pflugerville,TX,Rate source1,3,585.7,622.12,670.42,194.56,0,,53:18.0,30:00.0,53:18.0,
1241,95202,92570,2,Stockton,CA,Lake Mathews,CA,Rate source1,3,599.51,647.8,684.52,415.14,0,,53:19.6,30:00.0,53:19.6,
1242,17563,17113,2,Eldora,PA,Bressler,PA,Rate source1,3,401.27,468.39,602.64,38.99,0,,53:27.5,30:00.0,53:27.5,
1243,21201,46526,2,Baltimore,MD,Foraker,IN,Rate source1,3,1011.67,1113.06,1178.21,605.09,0,,53:30.6,30:00.0,53:30.6,
1244,17545,06088,2,Elstonville,PA,East Windsor,CT,Rate source1,3,833.95,903.54,1014.57,277.89,0,,53:34.3,30:00.0,53:34.3,
1245,15522,78040,2,Bedford,PA,Laredo,TX,Rate source1,3,2471.57,2556.72,2654.48,1654.9,0,,53:40.0,30:00.0,53:40.0,
1246,77550,57103,2,Galveston,TX,Sioux Falls,SD,Rate source1,3,1737.89,1804.23,1857.79,1086.3,0,,53:47.8,30:00.0,53:47.8,
1247,70112,38401,2,New Orleans,LA,Columbia,TN,Rate source1,3,886.23,926.86,1043.98,487.06,0,,53:52.6,30:00.0,53:52.6,
1248,23701,18407,2,Portsmouth,VA,Carbondale,PA,Rate source1,3,865,929.48,954.17,402.74,0,,53:59.8,30:00.0,53:59.8,
1249,24301,29526,2,Pulaski,VA,Conway,SC,Rate source1,3,658.82,685.41,705.97,268.39,0,,54:05.5,30:00.0,54:05.5,
1250,44060,30122,2,Kirtland Hills,OH,Lithia Springs,GA,Rate source1,3,1335.36,1417.08,1500.06,679.48,0,,54:08.8,30:00.0,54:08.8,
1251,08102,35160,2,Camden,NJ,Talladega,AL,Rate source1,3,1430.35,1504.27,1565.39,878.92,0,,54:11.0,30:00.0,54:11.0,
1252,98402,98531,2,Tacoma,WA,Centralia,WA,Rate source1,3,405.34,432.52,459.62,41.52,0,,54:18.3,30:00.0,54:18.3,
1253,29650,33572,2,Greer,SC,Apollo Beach,FL,Rate source1,3,1468.97,1526,1590.45,585.97,0,,53:07.5,30:00.0,53:07.5,
1254,26062,21201,2,Weirton,WV,Baltimore,MD,Rate source1,3,1065.78,1098.98,1153.19,288.17,0,,53:17.6,30:00.0,53:17.6,
1255,52001,04092,2,Center Grove,IA,Westbrook,ME,Rate source1,3,2647.62,2735.18,2867.32,1286.37,0,,53:21.1,30:00.0,53:21.1,
1256,43351,30303,2,Upper Sandusky,OH,Atlanta,GA,Rate source1,3,1281.33,1355.07,1429.48,590.29,0,,53:26.9,30:00.0,53:26.9,
1257,17756,44139,2,Clarkstown,PA,Cleveland,OH,Rate source1,3,668.6,764.9,823.56,286.18,0,,53:35.3,30:00.0,53:35.3,
1258,77002,75201,2,Clutch City,TX,Dallas,TX,Rate source1,3,624.7,656.28,698.16,240.89,0,,53:41.0,30:00.0,53:41.0,
1259,24382,08075,2,Stones Mill,VA,Bridgeboro,NJ,Rate source1,3,1277.16,1335.29,1407.63,461.89,0,,53:45.4,30:00.0,53:45.4,
1260,70112,38401,2,New Orleans,LA,Columbia,TN,Rate source1,3,886.23,926.86,1043.98,487.06,0,,53:50.0,30:00.0,53:50.0,
1261,77547,75160,2,Galena Park,TX,Terrell,TX,Rate source1,3,633.61,672.39,705.72,251,0,,53:57.8,30:00.0,53:57.8,
1262,21201,49651,2,Baltimore,MD,Lake City,MI,Rate source1,3,961.46,1009.49,1051.08,754.1,0,,54:00.9,30:00.0,54:00.9,
1263,71635,62664,2,Crossett,AR,Luther,IL,Rate source1,3,1172.6,1233.67,1299.91,589.69,0,,54:02.1,30:00.0,54:02.1,
1264,07102,60451,2,Academy,NJ,New Lenox,IL,Rate source1,3,1153.36,1205.52,1303.54,778.85,0,,54:04.6,30:00.0,54:04.6,
1265,17101,21076,2,Harrisburg,PA,Hanover,MD,Rate source1,3,524.11,691.46,757.4,78.88,0,,54:09.8,30:00.0,54:09.8,
1266,03038,44017,2,Derry,NH,Berea,OH,Rate source1,3,901.96,997.79,1152.7,654.97,0,,54:13.3,30:00.0,54:13.3,
1267,82001,50021,2,Cheyenne,WY,Ankeny,IA,Rate source1,3,793.97,821.05,868.31,654.14,0,,54:17.8,30:00.0,54:17.8,
1268,29405,28134,2,Charleston,SC,Pineville,NC,Rate source1,3,690.52,711.45,734.44,199.2,0,,53:08.4,30:00.0,53:08.4,
1269,90745,37174,2,Carson,CA,Spring Hill,TN,Rate source1,3,3732.52,3883.22,4003.41,2031.49,0,,53:08.6,30:00.0,53:08.6,
1270,62278,80022,2,Grigg,IL,Commerce City,CO,Rate source1,3,2821.35,2885.34,2935.42,865.63,0,,53:12.5,30:00.0,53:12.5,
1271,37711,33060,2,Bulls Gap,TN,Pompano Beach,FL,Rate source1,3,1667.9,1742.94,1812.27,865.48,0,,53:15.4,30:00.0,53:15.4,
1272,71730,30038,2,El Dorado,AR,Lithonia,GA,Rate source1,3,1290.78,1383.85,1489.76,601.17,0,,53:18.1,30:00.0,53:18.1,
1273,92251,89048,2,Imperial,CA,Crystal,NV,Rate source1,3,950.76,1007.6,1039.07,283.34,0,,53:22.8,30:00.0,53:22.8,
1274,21201,46514,2,Baltimore,MD,Elkhart,IN,Rate source1,3,1011.67,1113.06,1178.21,605.09,0,,53:27.3,30:00.0,53:27.3,
1275,36104,44128,2,Montgomery,AL,Bedford Heights,OH,Rate source1,3,1121.1,1203.37,1294.14,803.58,0,,53:30.6,30:00.0,53:30.6,
1276,17201,33401,2,Aqua,PA,West Palm Beach,FL,Rate source1,3,2231.34,2336.97,2519.04,1082.81,0,,54:21.0,30:00.0,54:21.0,
1277,15001,04101,2,Aliquippa,PA,Portland,ME,Rate source1,3,1385.71,1464.45,1544.22,677.71,0,,54:23.1,30:00.0,54:23.1,
1278,17701,07094,2,Barbours,PA,Secaucus,NJ,Rate source1,3,724.05,758.51,783.26,179.3,0,,54:23.4,30:00.0,54:23.4,
1279,68801,61264,2,Grand Island,NE,Milan,IL,Rate source1,3,964.21,990.98,1018.73,487.24,0,,54:24.8,30:00.0,54:24.8,
1280,38611,33060,2,Byhalia,MS,Pompano Beach,FL,Rate source1,3,2259.2,2377.12,2481.38,960.38,0,,54:25.8,30:00.0,54:25.8,
1281,77351,75652,2,Livingston,TX,Chapman,TX,Rate source1,3,828.9,850.22,862.46,198.58,0,,54:26.1,30:00.0,54:26.1,
1282,31401,03275,2,Savannah,GA,Allenstown,NH,Rate source1,3,2068.59,2173.64,2260.13,1099.14,0,,54:27.6,30:00.0,54:27.6,
1283,78040,48875,2,Laredo,TX,Portland,MI,Rate source1,3,2634.64,2707.69,2835.55,1529.54,0,,54:29.1,30:00.0,54:29.1,
1284,47012,35203,2,Brookville,IN,Birmingham,AL,Rate source1,3,1164.27,1224.52,1309.85,486.44,0,,54:31.1,30:00.0,54:31.1,
1285,19092,46514,2,Philadelphia,PA,Elkhart,IN,Rate source1,3,1075.1,1154.74,1229.22,659.97,0,,54:31.3,30:00.0,54:31.3,
1286,75165,37201,2,Waxahachie,TX,Nashville,TN,Rate source1,3,1315.72,1360.27,1436.33,670.64,0,,54:32.8,30:00.0,54:32.8,
1287,52001,33106,2,Center Grove,IA,Miami,FL,Rate source1,3,3209.59,3331.43,3393.65,1529.11,0,,54:33.0,30:00.0,54:33.0,
1288,98526,70401,2,Amanda Park,WA,Hammond,LA,Rate source1,3,3505.65,3574.66,3649.73,2738.46,0,,54:33.1,30:00.0,54:33.1,
1289,75022,70401,2,Flower Mound,TX,Hammond,LA,Rate source1,3,1039.73,1063.21,1099.11,519.11,0,,54:35.6,30:00.0,54:35.6,
1290,60601,37055,2,Chicago,IL,Dickson,TN,Rate source1,3,1023.04,1113.98,1244.19,470.9,0,,54:36.3,30:00.0,54:36.3,
1291,70601,38401,2,Grand Lake,LA,Columbia,TN,Rate source1,3,1288.46,1357.47,1414.08,675.64,0,,54:37.0,30:00.0,54:37.0,
1292,38801,37064,2,Ballardsville,MS,Franklin,TN,Rate source1,3,798.4,923.77,1122.57,213.2,0,,54:37.5,30:00.0,54:37.5,
1293,71742,78201,2,Fordyce,AR,Balcones Heights,TX,Rate source1,3,768.64,898.87,1063.95,543.59,0,,54:39.3,30:00.0,54:39.3,
1294,29440,43351,2,Georgetown,SC,Upper Sandusky,OH,Rate source1,3,1053.55,1128.16,1210.55,673.91,0,,54:41.1,30:00.0,54:41.1,
1295,61101,38401,2,Rockford,IL,Columbia,TN,Rate source1,3,1149.22,1228.79,1303.03,622.92,0,,54:41.3,30:00.0,54:41.3,
1296,31829,31024,2,Columbus,GA,Eatonton,GA,Rate source1,3,547.86,672.36,804.66,92.95,0,,54:42.8,30:00.0,54:42.8,
1297,16146,47933,2,Sharon,PA,Crawfordsville,IN,Rate source1,3,705.72,772.94,873.13,430.44,0,,54:42.9,30:00.0,54:42.9,
1298,44502,01887,2,Youngstown,OH,Wilmington,MA,Rate source1,3,1305.65,1378.33,1474.05,605.75,0,,54:45.8,30:00.0,54:45.8,
1299,29440,28613,2,Georgetown,SC,Conover,NC,Rate source1,3,699.02,726.03,747.16,258.84,0,,54:46.9,30:00.0,54:46.9,
1300,65560,74103,2,Doss,MO,Tulsa,OK,Rate source1,3,1304.48,1445.59,1611.97,284.48,0,,54:48.1,30:00.0,54:48.1,
1301,75038,37402,2,Irving,TX,Chattanooga,TN,Rate source1,3,1394.98,1452.53,1534.74,797.02,0,,54:49.9,30:00.0,54:49.9,
1302,40502,33602,2,Lexington,KY,Tampa,FL,Rate source1,3,2172.23,2239.32,2349.14,819.67,0,,54:50.1,30:00.0,54:50.1,
1303,24477,21219,2,Stuarts Draft,VA,Baltimore,MD,Rate source1,3,863.49,974.69,1125.35,209.86,0,,54:52.8,30:00.0,54:52.8,
1304,78040,58784,2,Laredo,TX,Belden,ND,Rate source1,3,2062.19,2143.36,2197.4,1624.55,0,,54:53.4,30:00.0,54:53.4,
1305,77002,67202,2,Clutch City,TX,Wichita,KS,Rate source1,3,1056.42,1139.55,1289.01,601.5,0,,54:55.3,30:00.0,54:55.3,
1306,70438,70090,2,Franklinton,LA,Vacherie,LA,Rate source1,3,839.49,876.15,902.72,42.15,0,,54:56.9,30:00.0,54:56.9,
1307,31401,73521,2,Savannah,GA,Altus,OK,Rate source1,3,1589.25,1663.85,1736.84,1183.76,0,,54:58.6,30:00.0,54:58.6,
1308,24301,30038,2,Pulaski,VA,Lithonia,GA,Rate source1,3,663.35,715.02,800.88,359.8,0,,55:00.3,30:00.0,55:00.3,
1309,15301,17042,2,Washington,PA,Avon,PA,Rate source1,3,878.51,911.95,987.42,208.13,0,,55:02.5,30:00.0,55:02.5,
1310,52778,76802,2,Lime City,IA,Brownwood,TX,Rate source1,3,1846.03,2009.43,2147.02,1068.36,0,,55:04.3,30:00.0,55:04.3,
1311,79323,60601,2,Denver City,TX,Chicago,IL,Rate source1,3,1633.96,1709.22,1811.86,1191.29,0,,24:58.4,30:00.0,24:58.4,
1312,60803,60601,1,Alsip,IL,Chicago,IL,Rate source1,3,1035.59,1227.38,1691.79,8.25,0,,24:58.8,30:00.0,24:58.8,
1313,79323,60601,2,Denver City,TX,Chicago,IL,Rate source1,1,1802.74,1863.26,1950.87,1191.29,0,,35:19.5,30:00.0,35:19.5,
1314,60803,60601,1,Alsip,IL,Chicago,IL,Rate source1,1,1051.46,1211.17,1814.87,8.25,0,,35:20.0,30:00.0,35:20.0,
1315,30450,36420,1,Aaron,GA,Andalusia,AL,Rate source1,3,909.41,1058.76,1513.97,285.74,0,,36:51.3,30:00.0,36:51.3,
1316,42602,55706,1,Aaron,KY,Babbitt,MN,Rate source1,3,1230.88,1294.83,1334.7,523.17,0,,40:27.3,30:00.0,40:27.3,
1317,60803,13063,2,Alsip,IL,Fabius,NY,Rate source1,1,1768.79,1914.13,2028.27,713.7,0,,41:44.9,30:00.0,41:44.9,
1318,60803,13063,2,Alsip,IL,Fabius,NY,Rate source1,3,1770.77,1913.81,2031.95,714.48,0,,41:44.9,30:00.0,41:44.9,
1319,79323,60803,2,Denver City,TX,Alsip,IL,Rate source1,3,1633.81,1709.19,1811.77,1187.35,0,,08:21.1,30:00.0,08:21.1,
1320,79323,60803,2,Denver City,TX,Alsip,IL,Rate source1,1,1802.28,1863.17,1950.61,1187.35,0,,08:21.2,30:00.0,08:21.2,
1321,60803,10001,2,Alsip,IL,GPO,NY,Rate source1,3,1827.45,1989.68,2120.96,791.34,0,,08:21.9,30:00.0,08:21.9,
1322,60803,10001,2,Alsip,IL,GPO,NY,Rate source1,1,1823.12,1987.12,2120.39,791.34,0,,08:22.1,30:00.0,08:22.1,
1323,60605,79323,2,Chicago,IL,Denver City,TX,Rate source1,3,2348.66,2402.02,2478.15,1193.43,0,,08:22.9,30:00.0,08:22.9,
1324,60605,79323,2,Chicago,IL,Denver City,TX,Rate source1,1,2293.85,2341.78,2408.65,1193.43,0,,08:22.9,30:00.0,08:22.9,
1325,31520,71638,2,Altama,GA,Baxter,AR,Rate source1,1,1014.69,1075.72,1150.45,815.16,0,,24:27.5,30:00.0,24:27.5,
1326,31520,71638,2,Altama,GA,Baxter,AR,Rate source1,3,1015.53,1078.86,1156.05,815.16,0,,24:28.5,30:00.0,24:28.5,
1327,36104,38301,2,Montgomery,AL,Jackson,TN,Rate source1,1,777.25,798.65,822.2,311.97,0,,24:34.2,30:00.0,24:34.2,
1328,36104,38301,2,Montgomery,AL,Jackson,TN,Rate source1,3,777.18,793.9,814.23,311.97,0,,24:35.0,30:00.0,24:35.0,
1329,60098,54935,2,Bull Valley,IL,Fond Du Lac,WI,Rate source1,1,500.59,546.67,607.13,153.38,0,,24:42.1,30:00.0,24:42.1,
1330,60098,54935,2,Bull Valley,IL,Fond Du Lac,WI,Rate source1,3,499.04,541.85,605.82,153.38,0,,24:42.4,30:00.0,24:42.4,
1331,52001,01537,2,Center Grove,IA,North Oxford,MA,Rate source1,1,2247.17,2429.02,2613.78,1136.8,0,,24:45.0,30:00.0,24:45.0,
1332,47129,62002,2,Cementville,IN,Alton,IL,Rate source1,1,667.93,722.2,757.44,276.46,0,,24:45.6,30:00.0,24:45.6,
1333,92335,92584,2,Fontana,CA,Menifee,CA,Rate source1,1,345.83,432.71,477.61,48.75,0,,24:46.1,30:00.0,24:46.1,
1334,47129,62002,2,Cementville,IN,Alton,IL,Rate source1,3,663.88,719.38,751.92,276.46,0,,24:46.3,30:00.0,24:46.3,
1335,52001,01537,2,Center Grove,IA,North Oxford,MA,Rate source1,3,2217.65,2422.81,2607.7,1136.8,0,,24:47.4,30:00.0,24:47.4,
1336,92335,92584,2,Fontana,CA,Menifee,CA,Rate source1,3,345.46,420.12,478.89,48.75,0,,24:48.0,30:00.0,24:48.0,
1337,35772,27284,2,Stevenson,AL,Guthrie,NC,Rate source1,1,886.57,937.9,999.68,501.73,0,,24:48.6,30:00.0,24:48.6,
1338,35772,27284,2,Stevenson,AL,Guthrie,NC,Rate source1,3,887.3,939.87,1002.38,501.73,0,,24:49.8,30:00.0,24:49.8,
1339,45011,04967,2,City View Heights,OH,Pittsfield,ME,Rate source1,1,2154.97,2237.8,2338.07,1073.38,0,,24:49.8,30:00.0,24:49.8,
1340,45011,04967,2,City View Heights,OH,Pittsfield,ME,Rate source1,3,2143.4,2233.34,2337.52,1073.38,0,,24:50.4,30:00.0,24:50.4,
1341,52001,03833,2,Center Grove,IA,Brentwood,NH,Rate source1,1,2553.6,2756.03,2857.79,1181.38,0,,24:52.1,30:00.0,24:52.1,
1342,70112,38401,2,New Orleans,LA,Columbia,TN,Rate source1,1,888.29,936.95,1060.28,487.06,0,,24:52.1,30:00.0,24:52.1,
1343,70112,38401,2,New Orleans,LA,Columbia,TN,Rate source1,3,890.64,935.51,1053.53,487.06,0,,24:53.2,30:00.0,24:53.2,
1344,52001,03833,2,Center Grove,IA,Brentwood,NH,Rate source1,3,2486.54,2752.26,2868.2,1181.38,0,,24:53.6,30:00.0,24:53.6,
1345,21201,01103,2,Baltimore,MD,Springfield,MA,Rate source1,1,895.18,987.54,1098.49,323.47,0,,24:54.3,30:00.0,24:54.3,
1346,89431,01013,2,Greenbrae,NV,Chicopee,MA,Rate source1,3,4941.11,5143.19,5253.87,2793.44,0,,44:07.7,30:00.0,44:07.7,
1347,71422,70401,2,Dodson,LA,Hammond,LA,Rate source1,3,767.6,895.62,1319.93,239.05,0,,51:43.6,30:00.0,51:43.6,
1348,61354,18704,2,Peru,IL,Courtdale,PA,Rate source1,3,1792.07,1893.15,2033.67,751.98,0,,51:54.1,30:00.0,51:54.1,
1349,31520,36830,2,Altama,GA,Auburn,AL,Rate source1,3,607.07,654.77,733.28,254.35,0,,51:58.9,30:00.0,51:58.9,
1350,45011,04967,2,City View Heights,OH,Pittsfield,ME,Rate source1,3,2126.58,2222.13,2337.58,1073.38,0,,51:59.4,30:00.0,51:59.4,
1351,36610,30025,2,Magazine,AL,Social Circle,GA,Rate source1,3,942.2,989.96,1032.07,351.61,0,,52:03.3,30:00.0,52:03.3,
1352,23451,83301,2,Virginia Beach,VA,Hollister,ID,Rate source1,3,3882.88,4026.48,4131.63,2411.99,0,,52:03.9,30:00.0,52:03.9,
1353,77550,75701,2,Galveston,TX,St Louis,TX,Rate source1,3,619.66,682.61,728.33,228.31,0,,52:05.6,30:00.0,52:05.6,
1354,52001,03833,2,Center Grove,IA,Brentwood,NH,Rate source1,3,2417.38,2750.83,2886.27,1181.38,0,,52:07.8,30:00.0,52:07.8,
1355,71635,48854,2,Crossett,AR,Mason,MI,Rate source1,3,1388.03,1436.06,1483.29,922.37,0,,52:09.8,30:00.0,52:09.8,
1356,17050,54701,2,Goodhope,PA,Caryville,WI,Rate source1,3,1624.41,1692.34,1766.31,978.39,0,,52:13.6,30:00.0,52:13.6,
1357,61101,77301,2,Rockford,IL,Beach,TX,Rate source1,3,1932.8,2054.23,2151.35,1129.71,0,,52:13.8,30:00.0,52:13.8,
1358,21201,01103,2,Baltimore,MD,Springfield,MA,Rate source1,3,889.17,980.4,1106.01,323.47,0,,52:14.3,30:00.0,52:14.3,
1359,61244,83543,2,Babcock,IL,Nezperce,ID,Rate source1,3,3647.5,3723.19,3806.73,1681.09,0,,52:14.6,30:00.0,52:14.6,
1360,27284,07008,2,Guthrie,NC,Carteret,NJ,Rate source1,3,1162.24,1218.51,1322.26,532.29,0,,52:15.3,30:00.0,52:15.3,
1361,52801,33401,2,Davenport,IA,West Palm Beach,FL,Rate source1,3,3052.93,3171.01,3225.06,1392.88,0,,52:20.0,30:00.0,52:20.0,
1362,78040,46307,2,Laredo,TX,Crown Point,IN,Rate source1,3,2536.37,2593.73,2698.96,1364.09,0,,52:23.4,30:00.0,52:23.4,
1363,75119,70401,2,Ennis,TX,Hammond,LA,Rate source1,3,1021.49,1060.4,1085.83,499.6,0,,52:25.3,30:00.0,52:25.3,
1364,77550,78155,2,Galveston,TX,New Berlin,TX,Rate source1,3,601.57,629.46,688.36,199.92,0,,52:28.9,30:00.0,52:28.9,
1365,60133,23432,2,Bartlett,IL,Chuckatuck,VA,Rate source1,3,1745.14,1867.2,1954.59,919.4,0,,52:29.6,30:00.0,52:29.6,
1366,61602,43351,2,Peoria,IL,Upper Sandusky,OH,Rate source1,3,873.48,935.02,990.45,399.59,0,,52:30.3,30:00.0,52:30.3,
1367,32628,01103,2,Cross City,FL,Springfield,MA,Rate source1,3,1775.62,1856.46,1942.82,1151.3,0,,52:31.5,30:00.0,52:31.5,
1368,33602,38343,2,Tampa,FL,Humboldt,TN,Rate source1,3,779.27,835.54,918.42,819.61,0,,52:32.8,30:00.0,52:32.8,
1369,72201,30071,2,Little Rock,AR,Berkeley Lake,GA,Rate source1,3,1272.65,1338.67,1449.1,542.51,0,,52:35.3,30:00.0,52:35.3,
1370,71730,78201,2,El Dorado,AR,Balcones Heights,TX,Rate source1,3,768.64,898.87,1063.95,543.59,0,,52:38.1,30:00.0,52:38.1,
1371,77002,63353,2,Clutch City,TX,Louisiana,MO,Rate source1,3,1497.43,1563.02,1630.4,861.64,0,,52:40.6,30:00.0,52:40.6,
